epoch,loss,accuracy,val_loss,val_accuracy
1,2.0526010990142822,0.28462839126586914,1.516574740409851,0.41387560963630676
2,1.1558837890625,0.5920608043670654,0.6414622068405151,0.8301435112953186
3,0.6216550469398499,0.7964527010917664,0.3828979432582855,0.8564593195915222
4,0.41134941577911377,0.8597972989082336,0.22438618540763855,0.959330141544342
5,0.3551023006439209,0.8855574131011963,0.20304805040359497,0.9617224931716919
6,0.299469530582428,0.9087837934494019,0.17135198414325714,0.9521530866622925
7,0.2560460567474365,0.9180743098258972,0.1583458036184311,0.980861246585846
8,0.23265929520130157,0.931587815284729,0.13977181911468506,0.9784688949584961
9,0.21277780830860138,0.9383445978164673,0.13238653540611267,0.9832535982131958
10,0.18711735308170319,0.943412184715271,0.12770617008209229,0.980861246585846
11,0.18787580728530884,0.9451013803482056,0.12886574864387512,0.9832535982131958
12,0.17623436450958252,0.9476351141929626,0.11466050893068314,0.980861246585846
13,0.16960054636001587,0.9505912065505981,0.11859168112277985,0.9784688949584961
14,0.14881984889507294,0.959037184715271,0.11389938741922379,0.9856459498405457
15,0.13982796669006348,0.9581925868988037,0.10888633877038956,0.9832535982131958
16,0.13861946761608124,0.9611486196517944,0.11254187673330307,0.9832535982131958
17,0.14141963422298431,0.9611486196517944,0.10318642854690552,0.9856459498405457
18,0.127091184258461,0.9645270109176636,0.10844523459672928,0.9832535982131958
19,0.1093280240893364,0.9700168967247009,0.11280980706214905,0.9856459498405457
20,0.10913892835378647,0.96875,0.11670733243227005,0.9832535982131958
21,0.11144118756055832,0.9674831032752991,0.11181844770908356,0.9832535982131958
22,0.11392367631196976,0.9641047120094299,0.11994927376508713,0.9856459498405457
23,0.09806137531995773,0.9700168967247009,0.11137986183166504,0.9832535982131958
24,0.10140201449394226,0.9657939076423645,0.11811763793230057,0.9856459498405457
