epoch,loss,accuracy,val_loss,val_accuracy
1,2.011474370956421,0.3268581032752991,1.3936762809753418,0.3684210479259491
2,1.147451400756836,0.53125,0.761811375617981,0.720095694065094
3,0.7856144905090332,0.677787184715271,0.6049289703369141,0.820574164390564
4,0.6690235137939453,0.7263513803482056,0.5091947913169861,0.7966507077217102
5,0.5644741058349609,0.7816722989082336,0.43273720145225525,0.8468899726867676
6,0.4963681995868683,0.8192567825317383,0.37000954151153564,0.9162679314613342
7,0.41661930084228516,0.8492398858070374,0.31878018379211426,0.9043062329292297
8,0.37998858094215393,0.8623310923576355,0.2686604857444763,0.9258373379707336
9,0.3411945104598999,0.8838682174682617,0.23993328213691711,0.9377990365028381
10,0.2873043417930603,0.9096283912658691,0.23652423918247223,0.9354066848754883
11,0.2653284966945648,0.9104729890823364,0.22056585550308228,0.9521530866622925
12,0.25384560227394104,0.9138513803482056,0.20842425525188446,0.959330141544342
13,0.2286529541015625,0.9286317825317383,0.19736984372138977,0.9521530866622925
14,0.21231500804424286,0.9345439076423645,0.18584483861923218,0.9617224931716919
15,0.20587928593158722,0.9383445978164673,0.17274989187717438,0.9712918400764465
16,0.19119377434253693,0.9421452879905701,0.17400822043418884,0.9712918400764465
17,0.17036207020282745,0.9505912065505981,0.17454831302165985,0.9617224931716919
18,0.17300143837928772,0.9459459185600281,0.17227497696876526,0.9712918400764465
19,0.16410689055919647,0.9510135054588318,0.1735224574804306,0.9688995480537415
20,0.1535455733537674,0.9560810923576355,0.162558913230896,0.9712918400764465
21,0.14753834903240204,0.9560810923576355,0.15976282954216003,0.9736841917037964
22,0.14483237266540527,0.9598817825317383,0.15747079253196716,0.9760765433311462
23,0.13184338808059692,0.9548141956329346,0.16216683387756348,0.9688995480537415
24,0.14147335290908813,0.9569256901741028,0.15192188322544098,0.9712918400764465
25,0.11927831172943115,0.9657939076423645,0.15826120972633362,0.9712918400764465
26,0.11366400867700577,0.9679054021835327,0.1642058938741684,0.9688995480537415
27,0.11800089478492737,0.9653716087341309,0.15784059464931488,0.9688995480537415
28,0.11428135633468628,0.9657939076423645,0.14957697689533234,0.9712918400764465
29,0.1286652386188507,0.9607263803482056,0.1582847684621811,0.9712918400764465
30,0.11635668575763702,0.9657939076423645,0.1414395570755005,0.9784688949584961
31,0.11565390229225159,0.9645270109176636,0.1417895257472992,0.9712918400764465
32,0.08967461436986923,0.974662184715271,0.1472930610179901,0.9665071964263916
33,0.09928562492132187,0.9691722989082336,0.14789235591888428,0.9736841917037964
34,0.0878346711397171,0.974662184715271,0.15321926772594452,0.9688995480537415
35,0.09662992507219315,0.9691722989082336,0.15121757984161377,0.9688995480537415
36,0.09709085524082184,0.9704391956329346,0.14398060739040375,0.9760765433311462
37,0.0872233659029007,0.9742398858070374,0.15475483238697052,0.9688995480537415
38,0.08930390328168869,0.9725506901741028,0.15332767367362976,0.9712918400764465
39,0.08411727100610733,0.9717060923576355,0.1699312925338745,0.9688995480537415
40,0.08018963783979416,0.9801520109176636,0.14226830005645752,0.9736841917037964
