epoch	train_acc	valid_acc	train_loss	valid_loss
1.0	0.07519664615392685	0.20915032923221588	4.01177978515625	3.3524587154388428
2.0	0.24142631888389587	0.4664289951324463	2.998671293258667	2.142096996307373
3.0	0.4006292521953583	0.6131907105445862	2.2521209716796875	1.5032991170883179
4.0	0.5059255361557007	0.6945930123329163	1.8015395402908325	1.2581197023391724
5.0	0.5715783834457397	0.7248960137367249	1.5583736896514893	1.0800387859344482
6.0	0.617514431476593	0.7439096570014954	1.3928155899047852	0.9768294095993042
7.0	0.6454116702079773	0.7623291611671448	1.2842977046966553	0.9200795292854309
8.0	0.6749868988990784	0.77183598279953	1.1840355396270752	0.8770151138305664
9.0	0.6923964619636536	0.7819370031356812	1.101897120475769	0.8200321197509766
10.0	0.7058206796646118	0.7896613478660583	1.049949049949646	0.782871663570404
11.0	0.7224960923194885	0.7985739707946777	0.9955257177352905	0.7602449059486389
12.0	0.7319349646568298	0.8039215803146362	0.9645773768424988	0.7367442846298218
13.0	0.7367593050003052	0.8163992762565613	0.9502539038658142	0.7016075849533081
14.0	0.7482957243919373	0.8110516667366028	0.8971139192581177	0.7048215866088867
15.0	0.7559517621994019	0.8134284019470215	0.8602825403213501	0.6914545297622681
16.0	0.7644467949867249	0.8282828330993652	0.8270675539970398	0.6702941060066223
17.0	0.7686418294906616	0.8294711709022522	0.8091399669647217	0.6500404477119446
18.0	0.7710540294647217	0.8318479061126709	0.8034470081329346	0.644649863243103
19.0	0.7776612639427185	0.8330362439155579	0.776874840259552	0.6374927759170532
20.0	0.7815417051315308	0.8318479061126709	0.7730678915977478	0.6328646540641785
21.0	0.7896171808242798	0.8377896547317505	0.7346508502960205	0.6245341300964355
22.0	0.7995805144309998	0.8401663899421692	0.7215415239334106	0.6258973479270935
23.0	0.791400134563446	0.8300653696060181	0.7149084210395813	0.6325573325157166
24.0	0.8024121522903442	0.832442045211792	0.6889837384223938	0.6259377002716064
25.0	0.8029365539550781	0.8437314033508301	0.6865097284317017	0.6198097467422485
26.0	0.7975878119468689	0.844325602054596	0.6883840560913086	0.6000449061393738
27.0	0.8046146035194397	0.8449198007583618	0.6733084321022034	0.6042749285697937
28.0	0.8068169951438904	0.8514557480812073	0.6682941317558289	0.5992969274520874
29.0	0.8116413354873657	0.8514557480812073	0.6377855539321899	0.606805145740509
30.0	0.8119559288024902	0.8502673506736755	0.6410560011863708	0.5895541906356812
31.0	0.8123754858970642	0.8490790128707886	0.6350678205490112	0.5941336154937744
32.0	0.8184583187103271	0.8490790128707886	0.6167095899581909	0.6001133918762207
33.0	0.8194022178649902	0.8425430655479431	0.6018506288528442	0.5895791053771973
34.0	0.8194022178649902	0.8526440858840942	0.6135099530220032	0.5853714942932129
35.0	0.8229680061340332	0.8562091588973999	0.5871480107307434	0.5959331393241882
36.0	0.827582597732544	0.8615567684173584	0.5921049118041992	0.5562000870704651
37.0	0.8256947994232178	0.8573974967002869	0.5868588089942932	0.5610922574996948
38.0	0.8297849893569946	0.8603683710098267	0.5668320655822754	0.5666495561599731
39.0	0.8305191397666931	0.8603683710098267	0.5636137127876282	0.5465236306190491
40.0	0.8371263742446899	0.855614960193634	0.5481067299842834	0.5734128355979919
41.0	0.8364971280097961	0.8532382845878601	0.5448998212814331	0.5734645128250122
42.0	0.8374410271644592	0.855614960193634	0.5470467209815979	0.5534622073173523
43.0	0.8358678817749023	0.856803297996521	0.5364839434623718	0.5485076904296875
44.0	0.8407970666885376	0.8627451062202454	0.5241056680679321	0.570713996887207
45.0	0.8444677591323853	0.8585858345031738	0.5206745266914368	0.5571203827857971
46.0	0.8393287658691406	0.8645276427268982	0.530861496925354	0.5511481165885925
47.0	0.8419507145881653	0.8651217818260193	0.5339134931564331	0.5460458993911743
48.0	0.844048261642456	0.8645276427268982	0.5278062224388123	0.5498670935630798
49.0	0.8434189558029175	0.8579916954040527	0.5225222110748291	0.5523389577865601
50.0	0.8525432348251343	0.8603683710098267	0.49461451172828674	0.5561241507530212
51.0	0.8467750549316406	0.8716577291488647	0.5099198222160339	0.5515624284744263
52.0	0.8500261902809143	0.866310179233551	0.5011487603187561	0.561504602432251
53.0	0.8521237373352051	0.8615567684173584	0.49102529883384705	0.5790305733680725
54.0	0.8533822894096375	0.8722519278526306	0.48821038007736206	0.555094301700592
55.0	0.8521237373352051	0.8710635900497437	0.48179128766059875	0.5620562434196472
56.0	0.8492920994758606	0.868686854839325	0.4773538410663605	0.5452855229377747
57.0	0.8541164398193359	0.8692810535430908	0.4815233051776886	0.5633909106254578
58.0	0.8540115356445312	0.8645276427268982	0.47616255283355713	0.5431064367294312
59.0	0.8607236742973328	0.8669043183326721	0.4608701169490814	0.5390781760215759
60.0	0.8600943684577942	0.8698752522468567	0.4611683487892151	0.5497676730155945
61.0	0.8566334843635559	0.8716577291488647	0.4595170021057129	0.543086588382721
62.0	0.8627163171768188	0.8645276427268982	0.45247504115104675	0.550631046295166
63.0	0.8581017255783081	0.8746286630630493	0.45769554376602173	0.5428246259689331
64.0	0.8613529205322266	0.8728461265563965	0.4637620151042938	0.532610297203064
65.0	0.8608285188674927	0.8651217818260193	0.44380176067352295	0.5477057695388794
66.0	0.8576822280883789	0.8728461265563965	0.4553454518318176	0.5360026955604553
67.0	0.864184558391571	0.8669043183326721	0.4446277916431427	0.5558380484580994
68.0	0.8647089600563049	0.8710635900497437	0.44119659066200256	0.5426409244537354
69.0	0.8675406575202942	0.8698752522468567	0.43671172857284546	0.5412484407424927
70.0	0.8685894012451172	0.8722519278526306	0.4378345012664795	0.5404384136199951
71.0	0.869218647480011	0.8764111995697021	0.4257866144180298	0.5417292714118958
72.0	0.871630847454071	0.8793820738792419	0.4258520007133484	0.5518458485603333
73.0	0.869218647480011	0.8734402656555176	0.4203323721885681	0.5314111709594727
74.0	0.8713161945343018	0.868686854839325	0.42129138112068176	0.5349682569503784
75.0	0.8704771995544434	0.8728461265563965	0.4210973083972931	0.5308648943901062
76.0	0.8689040541648865	0.8752228021621704	0.42219993472099304	0.5322496891021729
77.0	0.8682747483253479	0.8734402656555176	0.4125906527042389	0.5356190204620361
