epoch	train_acc	valid_acc	train_loss	valid_loss
1.0	0.3268581032752991	0.44258373975753784	1.9813554286956787	1.3900680541992188
2.0	0.5751689076423645	0.7559808492660522	1.1278491020202637	0.7572905421257019
3.0	0.712837815284729	0.8564593195915222	0.7833815813064575	0.5531100630760193
4.0	0.7711148858070374	0.8708133697509766	0.6211461424827576	0.42922985553741455
5.0	0.8133445978164673	0.8851674795150757	0.5044712424278259	0.35302746295928955
6.0	0.8382601141929626	0.9066985845565796	0.4394741952419281	0.31442153453826904
7.0	0.8631756901741028	0.9210526347160339	0.3751976788043976	0.27854087948799133
8.0	0.8665540814399719	0.9258373379707336	0.34215211868286133	0.26461055874824524
9.0	0.8859797120094299	0.9306219816207886	0.33355194330215454	0.2502216398715973
10.0	0.8859797120094299	0.9234449863433838	0.3193601369857788	0.2508082091808319
11.0	0.8948479890823364	0.9354066848754883	0.27805933356285095	0.24315442144870758
12.0	0.9117398858070374	0.9330143332481384	0.257921427488327	0.23413971066474915
13.0	0.9117398858070374	0.9473684430122375	0.25268638134002686	0.23051361739635468
14.0	0.9168074131011963	0.9306219816207886	0.2451065629720688	0.21806244552135468
15.0	0.9201858043670654	0.9641148447990417	0.22799092531204224	0.20023879408836365
16.0	0.9303209185600281	0.9641148447990417	0.20385397970676422	0.19664204120635986
17.0	0.9341216087341309	0.9641148447990417	0.20339293777942657	0.1877426654100418
18.0	0.9387668967247009	0.9665071964263916	0.19103263318538666	0.19383929669857025
19.0	0.9429898858070374	0.9641148447990417	0.17358119785785675	0.19162897765636444
20.0	0.9459459185600281	0.9665071964263916	0.16884224116802216	0.18262596428394318
21.0	0.9484797120094299	0.9665071964263916	0.1586114913225174	0.1784271001815796
22.0	0.9527027010917664	0.9641148447990417	0.16351616382598877	0.1862495094537735
23.0	0.9514358043670654	0.9617224931716919	0.15355516970157623	0.175683856010437
24.0	0.9615709185600281	0.9641148447990417	0.143167182803154	0.18397676944732666
25.0	0.9598817825317383	0.9665071964263916	0.13806195557117462	0.16762509942054749
26.0	0.9607263803482056	0.9665071964263916	0.1313256025314331	0.1764521449804306
27.0	0.9603040814399719	0.9617224931716919	0.1320936679840088	0.1773015856742859
28.0	0.9619932174682617	0.9569377899169922	0.12526459991931915	0.17552928626537323
