epoch	train_acc	valid_acc	train_loss	valid_loss
1.0	0.12899842858314514	0.24717766046524048	2.7945430278778076	2.3661344051361084
2.0	0.2761405408382416	0.35888293385505676	2.2108263969421387	1.8190385103225708
3.0	0.33036181330680847	0.4016636908054352	1.975553274154663	1.7246613502502441
4.0	0.3802831768989563	0.47831255197525024	1.8358542919158936	1.516745924949646
5.0	0.4149973690509796	0.5199049115180969	1.6951985359191895	1.4368627071380615
6.0	0.4675406515598297	0.5852643847465515	1.5822397470474243	1.2407490015029907
7.0	0.5008914470672607	0.6221033930778503	1.500548243522644	1.1866812705993652
8.0	0.5427373051643372	0.673202633857727	1.396331548690796	1.0332270860671997
9.0	0.5726271867752075	0.7046939730644226	1.3137001991271973	0.9539359211921692
10.0	0.6072365045547485	0.7385621070861816	1.2359224557876587	0.8600793480873108
11.0	0.6327215433120728	0.733808696269989	1.1680073738098145	0.8477370738983154
12.0	0.6573675870895386	0.7730243802070618	1.0866286754608154	0.7780532240867615
13.0	0.6693235635757446	0.7641116976737976	1.0572365522384644	0.7637569308280945
14.0	0.6921866536140442	0.7920380234718323	1.015744924545288	0.7158021330833435
15.0	0.6962769031524658	0.8033273816108704	0.9884486794471741	0.701797366142273
16.0	0.719769299030304	0.8152109384536743	0.9596163034439087	0.6687284708023071
17.0	0.7308862209320068	0.8276886343955994	0.9419517517089844	0.6651172041893005
18.0	0.7374934554100037	0.8318479061126709	0.9106844067573547	0.6533130407333374
19.0	0.7576298117637634	0.8472964763641357	0.8712848424911499	0.6153006553649902
20.0	0.7610906958580017	0.8520498871803284	0.8553627729415894	0.5777619481086731
21.0	0.7693759799003601	0.8472964763641357	0.8411224484443665	0.5967131853103638
22.0	0.775878369808197	0.8490790128707886	0.8187323808670044	0.5988113284111023
23.0	0.7948610186576843	0.8573974967002869	0.7926484942436218	0.5777339935302734
24.0	0.7927635312080383	0.8514557480812073	0.7810055017471313	0.5677962899208069
25.0	0.7946512699127197	0.844325602054596	0.7789060473442078	0.5899603962898254
26.0	0.7983219623565674	0.8538324236869812	0.7669878005981445	0.5697331428527832
27.0	0.8004195094108582	0.8579916954040527	0.762879490852356	0.5660593509674072
28.0	0.8056633472442627	0.8550208210945129	0.7292686700820923	0.5691543221473694
29.0	0.8097535371780396	0.8562091588973999	0.7422956228256226	0.5475132465362549
30.0	0.8145778775215149	0.8645276427268982	0.7203040719032288	0.5378705263137817
31.0	0.8143681287765503	0.8651217818260193	0.7189362645149231	0.5341898202896118
32.0	0.8203461170196533	0.867498517036438	0.704157292842865	0.5344968438148499
33.0	0.8181436657905579	0.8639334440231323	0.6796578764915466	0.5368359088897705
34.0	0.825065553188324	0.8669043183326721	0.6851067543029785	0.5326869487762451
35.0	0.8257997035980225	0.8680927157402039	0.6767361760139465	0.5275697112083435
36.0	0.8262192010879517	0.8603683710098267	0.6670981049537659	0.5454209446907043
37.0	0.8259045481681824	0.8669043183326721	0.674196183681488	0.5264705419540405
38.0	0.8294703960418701	0.8669043183326721	0.6655277609825134	0.5077378153800964
39.0	0.8294703960418701	0.8657159805297852	0.6609130501747131	0.5250878930091858
40.0	0.831043541431427	0.8710635900497437	0.6548445820808411	0.5184875726699829
41.0	0.8307288885116577	0.8597742319107056	0.6542501449584961	0.5293979644775391
42.0	0.8349239826202393	0.8698752522468567	0.6467232704162598	0.5290358066558838
43.0	0.8349239826202393	0.868686854839325	0.6360226273536682	0.5190966129302979
44.0	0.8422653675079346	0.8758170008659363	0.6208117604255676	0.4869225323200226
45.0	0.8407970666885376	0.8781936764717102	0.6265904307365417	0.492136687040329
46.0	0.8434189558029175	0.8734402656555176	0.6226716637611389	0.4914915859699249
47.0	0.8443628549575806	0.8758170008659363	0.6024225950241089	0.4903852641582489
48.0	0.8422653675079346	0.8722519278526306	0.6137835383415222	0.4957939088344574
49.0	0.8491871953010559	0.8746286630630493	0.5907617807388306	0.5051628351211548
50.0	0.8411117196083069	0.8752228021621704	0.6302379369735718	0.48754385113716125
51.0	0.8538017868995667	0.8787878751754761	0.5855550169944763	0.4984137713909149
52.0	0.8485579490661621	0.8805704116821289	0.5979387164115906	0.48648276925086975
53.0	0.8477189540863037	0.8775995373725891	0.5958659052848816	0.47947415709495544
54.0	0.8533822894096375	0.8871063590049744	0.5808840394020081	0.4704502820968628
55.0	0.8554798364639282	0.8835412859916687	0.5810281038284302	0.47627192735671997
56.0	0.8532773852348328	0.8781936764717102	0.5834753513336182	0.4905790090560913
57.0	0.8545359373092651	0.8787878751754761	0.5710042119026184	0.5041280388832092
58.0	0.8502359986305237	0.8775995373725891	0.5818741321563721	0.49165910482406616
59.0	0.8592553734779358	0.8811646103858948	0.5596693754196167	0.4881746768951416
60.0	0.8585212230682373	0.8835412859916687	0.5624470114707947	0.48906517028808594
61.0	0.8582066297531128	0.8805704116821289	0.5505501627922058	0.4880172312259674
62.0	0.858626127243042	0.8871063590049744	0.5584914088249207	0.4813006520271301
63.0	0.8564236760139465	0.8823529481887817	0.5764015316963196	0.4757760465145111
64.0	0.8588358759880066	0.8829471468925476	0.5582136511802673	0.49322524666786194
